Category,Product Name,Customer Review
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,according to the order and the goods arrived quickly according to the delivery option
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,"Easy COD transaction, fast delivery, neat packaging, hopefully the product is suitable."
Body Care,Lux Hand Sanitizer Jasmine 50ml,"The goods have arrived, packed safely and got the promo price again, thanks seller"
Body Care,Lux Hand Sanitizer Jasmine 50ml,"Great, cheap and good quality"
Body Care,Lux Hand Sanitizer Jasmine 50ml,"Received well, no leaks. fast delivery"
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,"Original product, cheap, fast delivery. The courier brother was also really good, he took good care of the package even though he put it in the bag so it didn't get wet in the rain. Waited for it late at night and then apologized."
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,"neat and safe packing, fast delivery, product as ordered. thanks for the bonus"
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,"Thank you, I have received the package.... keep going"
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"fast response, safe packing, lots of bonuses. 2nd order. thanks bro, success always"
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,It has been received in complete condition and there is a bonus too. Thank you seller
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"The package arrived quickly, the packaging was very safe, got the bonus of a hair mask that smelled really good. Thank you loreal"
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"3rd repurchase, very satisfied with the goods and the seller's response is like that, always get a bonus, thank you"
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"Proven to grow hair, second time buying this."
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"Can be the same as other buyers' photos. The serum is used cold, not hot."
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"package arrived super fast. Original goods from official.shop, you know. just going to use it today. If there are results, I'll order again."
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,the item corresponds to the description... good luck byee bye. hair loss. Good response from reseller. GOOD.
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,"Thank you, the package has been received well, thank you for being given a voucher,"
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,"Good packing, satisfied"
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,"Fast response, safe packing, item as described, recommended"
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,The goods have been received well. Nothing leaks/spills. Wrapping bubble safely
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,Good. Hair becomes soft...
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,seller responds quickly. the goods arrived quickly. Thank You
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,"The item corresponds to the picture and is original, the seller is responsive, the item arrived quickly."
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,"Good, according to expectations."
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,"Fast response, neat packaging, hopefully the effect will quickly be useful for hair."
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,it's good stuff
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,I've ordered here twice with the same product... recommended seller...
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,"Fast delivery response, original product and long expired. Good luck dealing with hair loss and thinning. It's also durable for use"
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,Great original item
Body Care,HairGen Supplement Vitamin Penghitam Rambut Alami Menghilangkan Uban,"original original product. good supplement with no side effects, hopefully it will be processed soon to increase hair pigment. thanks"
Body Care,HairGen Supplement Vitamin Penghitam Rambut Alami Menghilangkan Uban,"The results of a month's use, hair feels smooth, thick, black, hair loss is reduced... the results are not yet visible for gray hair... continue ordering the 2nd bottle"
Body Care,HairGen Supplement Vitamin Penghitam Rambut Alami Menghilangkan Uban,great.. original item.. hair is getting more lush and the black color is already visible
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,"slow service, bought on the 3rd and then arrived on the 9th, every time it was traced it always failed to pick up, they said it was under maintenance but didn't tell the customer. very disappointing."
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,"The item arrived in the box damaged like this, said the man who brought it when he received the box it was already like this. I'm disappointed that it's been a long time since I received the goods like this. When I opened it inside, the sanitizer was all wet and it spilled out as fresh as if I had opened it."
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,The bottle sent doesn't match the product photo..
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,Delivery took almost 1 week. a bit disappointed
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,"What came was not the latest release which has blue granules in the hand sanitizer gel, a little disappointed even though the benefits are the same, it's just that the newest release looks more attractive because it has blue granules, even though in the product photo there are already blue granules. Very disappointed, I wanted to order again, afraid that what would come would be the same as what was available. Sad."
Body Care,Whisper Pembalut Wanita Regular Flow 40's,The verification takes a long time. So you can't get a BTS PC even though it's ready at 15.00 right??
Body Care,Whisper Pembalut Wanita Regular Flow 40's,Long delivery. Packaging is not good.
Body Care,Whisper Pembalut Wanita Regular Flow 40's,"Very, very unfortunate, the service is very bad. The goods have been waiting for the courier to pick up for more than a week, the packaging is also very inadequate. Are sanitary napkins wrapped in transparent plastic without a box? Very disappointing"
Body Care,Whisper Pembalut Wanita Regular Flow 40's,"I've been told many times that the seller is not the seller but the Tokopedia team (because this is a BTS photocard event) but honestly I was disappointed when the package arrived. I chatted with the courier and said that if he just took it, it was already damaged. it really doesn't look like cardboard but just pieces of cardboard put together and glued together. and I also didn't get Jimin's PC even though I paid at 3 but it was verified at that time. sad, disappointed to be honest."
Body Care,Whisper Pembalut Wanita Regular Flow 40's,"Very disappointed, in the P&G class, the packaging is like this, it's just covered in clear plastic, you know about private sanitary napkins, the delivery also takes a long time"
Body Care,Whisper Pembalut Wanita Regular Flow 40's,"The delivery took a really long time... I ordered from the 18th, but it still hasn't been delivered until the 23rd... so I submitted a complaint to Toped, after which the item was sent. I'm really disappointed, I ordered from the official store, but the service is still like this??"
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,"The product has no results at all, disappointing"
Body Care,Lux Hand Sanitizer Jasmine 50ml,"zooonk, this product is not in the package I ordered?? disappointed with this shop??"
Body Care,Lux Hand Sanitizer Jasmine 50ml,The contents are not full and there is no fragrance. Seal only using minimal solatip
Body Care,Lux Hand Sanitizer Jasmine 50ml,"There's no lid, even though I bought it at a cheap price, I can't take it anywhere because the item is damaged"
Body Care,Lux Hand Sanitizer Jasmine 50ml,"a bit disappointed, bought 13 pcs at KSH which expired in 4th 2022 all..."
Body Care,HairGen Supplement Vitamin Penghitam Rambut Alami Menghilangkan Uban,very very disappointed
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,"I regretted buying this product to death, I bought it because I saw the reviews but they were all positive... I swear this cream doesn't smell very good, if I can describe the smell it smells like a mixture of baby vomit and nyong2 oil uncles, yes it's that bad... this is the one who gave a review whose nose went numb or what??????? .. delivery is fast and good, but sorry, the product is a nightmare + very pricey.. knowing this, I still buy wak doyok which smells much better and is much cheaper.. this cream is really not recommended!"
Body Care,ADIDAS Get Ready Eau De Toilette 100ml,"Very dissatisfied with the service, the goods sent were not what I ordered"
Body Care,Hand Sanitizer Cair 1 Liter PURELIZER Aseptic 1L [ Izin KEMENKES RI ],"Error in information from the seller because he wanted to exchange the gel for liquid, I asked if he could exchange the order, he answered yes, but it turned out he couldn't because whether he could or not depended on the branch shop, not the seller's decision. so just buy 2 :("
Body Care,Hand Sanitizer Cair 5 Liter PURELIZER Aseptic 5L [ Izin KEMENKES RI ],"Very disappointed with this product, because I saw a lot of small black particles in it! How can we clean our hands with dirty sanitizers?? Will not buy this again."
Body Care,Hand Sanitizer Cair 5 Liter PURELIZER Aseptic 5L [ Izin KEMENKES RI ],"In the city of Tangerang, the delivery was incomplete... and one item was damaged. Very disappointing.. This item actually requires an unboxing video too."
Body Care,HMNS Perfume - Farhampton 100ml,"Very disappointed with the quality of the bottle, after just spraying it twice, it immediately fell off like that. I was forced to transfer the contents to a retail bottle. It's a shame even though it smells good."
Body Care,HMNS Perfume - Farhampton 100ml,"Sorry, a bit disappointed. I am a new user from farhampton. Initially I bought a 150 thousand tester containing 3. The Farhampton tester made me fall in love. Immediately at that time I bought the 100 ml one. It turns out to be just right, the durability and projection is far less than the tester... even though the fragrance is the same. And it turns out I just fell in love with the tester... the fragrance is still ok"
Body Care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,"I'm really sad that it hasn't been waxed in 2 months and it's already broken and I can't use it again, even though I've only used it twice. From the start the lid was dented and not very airtight so the edges of the lid were a bit wet. then kept it for more than 1 month at room temperature and always kept the lid tight, but when I wanted to use it again I found that there were already lots of ants:( when I tried it with a spatula the texture was similar to honey so it was a bit runny and didn't want it to be sticky again:( they said if it was liquid just throw away the top part, it's like the texture of the bottom and all of it is like honey:( does that mean throw it all away? How sad is there still a lot of it, what a shame:("
Body Care,HMNS Starter Pack,"Disappointed, the packaging wasn't good, there wasn't even bubble wrap (even though it was written in the order note)."
Body Care,Dove Body Wash Deeply Nourishing Refill 850 Ml,"The delivery took a very long time, the status has not been sent, it has been sent. The admin replied that the template was very disappointed when shopping at the official store"
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,disappointing service...
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,disappointing service. long delivery...
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,"Disappointing service... once disappointed, I will definitely give 1 star"
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,I am very disappointed . the goods haven't arrived yet. why is it already finished? please track it correctly.
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,"The goods have arrived, that's it, the courier is being rude... the goods haven't been received yet, they've been reported as having been received. So, I can't get Blackpink's PC. Isn't it true that if it says Free Extra Shipping, you should get a Blackpink PC? Because I previously shopped at another store, the one that said Free Extra Shipping, I definitely got a Blackpink PC. I forgot this or what? honestly disappointed..."
Body Care,Kahf Humbling Forest Eau de Toilette 35 ml,"Sorry, it smells like Citra body lotion, but does it still smell more like body lotion?? It's true that the price is cheap, but in my opinion it's still not worth it"
Body Care,Kahf Humbling Forest Eau de Toilette 35 ml,"The aroma isn't there, I'm disappointed"
Body Care,Kahf Revered Oud Eau de Toilette 35 ml,"really disappointed it didn't smell the same when I tried it with friends, too much alcohol really regretted buying 2 more hadeh, actually really regretted it just for lessons"
Body Care,Kahf Revered Oud Eau de Toilette 35 ml,"Looking at the one star reviews, most of them said the spray was damaged, it turns out it was true that I got the part where the spray was damaged too. Please check the product before the product is sent, especially the spray section. Quite disappointed with the product."
