Category,Product Name,Emotion,Customer Review
Precious Metal,RM New 2 g,Happy,"original, genuine and safe goods"
Precious Metal,RM New 2 g,Happy,has been well received. Thank You
Precious Metal,RM New 2 g,Happy,always satisfied and subscribe to the top super fast delivery anyway??
Precious Metal,RM New 2 g,Happy,I have repeated orders here 3 times. so far satisfied??
Precious Metal,RM New 2 g,Happy,fast response thank you
Precious Metal,RM New 2 g,Happy,"Got the 2022 eye certificate, which means it's the newest. Thank you very much"
Precious Metal,RM New 2 g,Happy,"item ok, fast delivery, safe packing"
Precious Metal,RM New 2 g,Happy,"It's great and I received it straight away when I sent it, so it's guaranteed to be safe."
Precious Metal,RM New 2 g,Happy,Trusted
Precious Metal,RM New 2 g,Happy,"Thank you. the goods are as ordered, check the certificate immediately. MashaAllah the packaging is really neat and safe. Good luck always."
Precious Metal,RM New 2 g,Happy,"Guaranteed to be genuine, just the packaging and delivery is very simple?? until there is a question sheet for elementary school children"
Precious Metal,RM New 2 g,Happy,"Original product, safe packaging, fast response seller, friendly courier, used tokped promo??"
Precious Metal,RM New 2 g,Happy,"Very safe packaging, fast process. thank you"
Precious Metal,RM New 2 g,Happy,"great, fast service and original goods"
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,Happy,"Thank you, Spatoeid. Neat, safe packaging and complete order??"
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,Happy,"fast delivery, safe packing"
Precious Metal,5 gr RM 2021,Happy,"Thank God, the goods have arrived at my house, I am very happy, thank you very much"
Precious Metal,5 gr RM 2021,Happy,"great, always ok according to product description"
Precious Metal,5 gr RM 2021,Happy,"Fast, neat and safe. I'll buy it again later"
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"Very satisfied, I have shopped here many times, friendly service and super neat and fast delivery"
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,The card worked well and the seller was quick to answer all questions..
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,Special...Accurate and printed perfectly
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,Satisfied and very fast seller. Order two cards and both work safely. Thank You.
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,the product can be used well. hope it lasts. fast response.
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"Access was used successfully, very easy for those who have an NFC cellphone, you can send SS and the card will be sent straight away"
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"Satisfied, always subscribe here to make a duplicate of my access, the process is fast, there's a bonus too, thank you sis?"
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,Very satisfying service
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"Never disappoints, best results. To send a single card, just use a thick box. Thank you, always success."
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"Fast response, the product was also sent back, really okay????"
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,always satisfied...great
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"ok guys great, it works fine"
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,Happy,"The seller is very helpful, the goods have been received well and have been tested ????"
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,good..... works well..... great.
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,"The material is good, the shape is cute."
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,"The model and color are cute, the quality of the material is good..."
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,amazing quality
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,good stuff. fast sender. hope it's useful
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,"the packaging is safe and neat..the goods are good..thanks oxihom,tokopedia and j&t express.."
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,Happy,"cute and unique items, fast delivery too."
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Very satisfying. 2nd purchase to Korea, first purchase to Vietnam... always satisfied, immediately connected and arrived at the destination..."
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,Satisfied shopping with this seller
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Wowwww... Thanks so much for the card, it's really very helpful for backpackers in Korea"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Mantabh surantab.. the customer service is very very reliable.. the card has a great signal, the signal remains even when carried to remote parts of Korea.. thanks sis"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Fast process, sim card can be used on Jeju Island smoothly without any obstacles, thanks kenikura ??"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Cheap prices, fast and friendly seller response. More success huh... thanks"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"SIM card is ok, easy to install and easy to use straight away"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,Response is always fast. Items arrived quickly. Never a problem. The card is immediately active
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,Works fine in korea
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Very fast response, very helpful. Thank you very much"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Friendly CS and fast response, good product and easy to use in Korea"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,Satisfied... the card can be used immediately in Korea. Without problems..
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,The product runs smoothly and is very helpful when traveling abroad
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Happy,"Seller response is very good, delivery is very fast."
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,Happy,"best value for money for traveling around Europe for 3 weeks, the cost is only this much."
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,Happy,"This seller is great, the seller responds quickly and is very friendly"
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,Happy,very useful. useful and smooth to use in Switzerland
Tour and Travel,DUFAN (Dunia Fantasi) - REGULER WDAY,Happy,"Very satisfied, the admin explained in great detail. then when I used it there were no problems at all, it's really top notch"
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,Happy,The product matches the seller's description. Communicative and deft seller. Hopefully there will be no problems when using it. Thanks seller!
Tour and Travel,Pullman Ciawi Vimala Hills Resort and Spa Hotel,Happy,"Great service, super fast and satisfying service, everything I asked was explained patiently and clearly"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Happy,"The price is really good + you can get cashback again! Very fast response, no problems checking in. Excellent!"
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Good, responsive, polite and very clear service"
Tour and Travel,8 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,Thank you for your satisfactory service. Good luck for the future
Tour and Travel,9 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Friendly seller, fast response, neat packing, thanks seller..."
Tour and Travel,10 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Fast packaging, fast response"
Tour and Travel,11 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,There are no problems when exchanging in Japan. Thank you
Tour and Travel,12 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,Fast delivery. Good stuff.
Tour and Travel,13 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"good seller, friendly and fast process"
Tour and Travel,14 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Item as ordered, fast processing, thanks seller.."
Tour and Travel,15 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,Affordable prices compared to JRPass in other places. The exchange is also without problems. Next time I will definitely order here again.
Tour and Travel,16 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Good product according to the description, CS is also very responsive and helpful. Thank you :)"
Tour and Travel,17 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,Product according to description. Good communication. Fast response.
Tour and Travel,18 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Fast response, items can be used well"
Tour and Travel,19 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Thank you for your service, very satisfying."
Tour and Travel,20 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,On time and as ordered
Tour and Travel,21 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Happy,"Cheap, simple, until there just swap"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Happy,best price.. there is cashback.. the admin responds quickly. Thanks a lot
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Happy,"satisfied with the service, all questions and requests were fulfilled by the hotel, best view and overlooking the zen deck"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Happy,Fast and satisfying service
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Happy,Thank you for booking here. The experience is all good. Smooth and got a nice room.
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Happy,Fast delivery of book in good condition
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Happy,"I'm satisfied, but the packaging isn't safe because I didn't use bubblewrap, I used a brown folder, but the edge of the folder was torn, luckily the book was safe."
Books,Star Wars Trilogy White Leather (Exp),Happy,"The goods are original and still sealed, the process was fast, the goods arrived in less than a day even though the delivery was free of charge, the goods were wrapped in thick bubble wrap during delivery, so they were safe."
Books,THE BOOK OF IKIGAI,Happy,"the contents of the book are very high quality. The book was received well even though the packaging was only wrapped in bubble wrap. Luckily it didn't get wet in the rain, the packaging needs to be improved in terms of security."
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,Happy,"The book is definitely original, as ordered, fast delivery process, got a cheap price at the book carnival."
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,Happy,According to the description but processing to send took a long time
Books,The Psychology of Money - Morgan Housel,Happy,"The book has a slight flaw on the paper, but overall it's solid"
Books,Buku Filosofi Teras - Original,Happy,Packaging was fast and it arrived quickly too. thank you seller and courier
Books,Buku Filosofi Teras - Original,Happy,The goods arrived quickly according to delivery standards. but the condition of the book has a defect on the edge of the book. but never mind
Books,Laut Bercerita,Happy,"The book arrived safely, but unfortunately there was a little damage in some corners"
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,Happy,fast delivery and good
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,Happy,"The book arrived in safe and good condition, packaging and delivery took quite a long time"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),Happy,"the item arrived quickly, and it arrived in my hands in good condition, the writing is also very clear, and it's colorful so you don't get bored looking at it"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),Happy,"Sorry for just giving a review.. The book is good, colorful, the writing is also clear, but on several pages the glue isn't strong enough, so I took the page off... the seller and courier are okay"
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,Happy,arrived safely
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,Happy,"The book is definitely original and very good with super safe packaging, but the delivery is slow"
Books,RAPIJALI DEE LESTARI - NON TTD,Happy,item arrived quickly. fast response seller. I only got a product with a slightly dented cover.
Books,DUNIA ANNA,Happy,"the product is good, there are no defects, the protection is thick, the delivery is very fast"
Books,DUNIA ANNA,Happy,A little defect at the end but it's okay
Books,Midnight Library /UK,Happy,"Very fast delivery, packaging was fast and with very thick bubble plastic so it was safe."
Books,Midnight Library /UK,Happy,"order safe and delivery fast. seller is also responsive. the book turned out not to be thick. thanks seller, the book arrived in safe condition. It's a shame I didn't get the Periplus bookmarks even though I bought a lot."
Books,1984 by George Orwell,Happy,Thick bubble wrap. Original. New and good quality.
Books,1985 by George Orwell,Happy,Fast delivery service
Books,I Saw The Same Dream Again,Happy,"Thank you, the item arrived safely"
Books,I Saw The Same Dream Again,Happy,"The goods have arrived, good packaging"
Books,Novel Keajaiban Toko Kelontong Namiya Malice Newcomer Keigo Higashino - The Newcomer,Happy,"Original book, fast and safe delivery using bubble wrap"
Books,THE MAGIC LIBRARY,Happy,Standard delivery and books arrived safely
Books,THE MAGIC LIBRARY,Happy,"Fast delivery, the book arrived safely, the book is in good condition, the book has no defects or flaws"
Books,THE MAGIC LIBRARY,Happy,"fast delivery, neat and safe packing. the item matches the picture. sorry I didn't have time to take a photo"
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Happy,"the packaging was torn, luckily the book was still safe even though the edges were slightly damaged"
